CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,PURCHASES_FREQUENCY,PURCHASES_TRX
C17858,21.87058,0.636364,405,0.333333,7
C17859,20.599719,0.818182,423.62,0.75,16
C17860,1979.782537,1,1687.62,0.916667,31
C17861,208.581872,1,2608.02,1,51
C17862,2041.527181,1,94.16,0.083333,1
C17863,786.158276,1,679.24,1,13
C17864,3.019634,0.25,45.6,0.25,2
C17865,31.552814,0.545455,1428.02,1,37
C17866,37.550351,1,633.24,1,12
C17867,717.764625,1,3358.25,1,127
C17868,95.08385,0.818182,817.66,0.833333,10
C17869,2.911999,1,347.55,0.25,3
C17870,0.570113,0.090909,29,0.083333,1
C17871,143.50998,1,549.17,0.75,22
C17872,1587.706693,1,450,0.5,6
C17873,2246.21264,1,0,0,0
C17874,3395.090243,1,0,0,0
C17875,16.834929,0.454545,15,0.090909,1
C17876,1205.235951,1,413.23,1,19
C17877,1354.623473,1,495.43,0.75,13
C17878,1923.696463,0.727273,527.6,0.25,25
C17879,0,0,30.98,0.166667,2
C17880,1610.489628,1,0,0,0
C17881,448.426181,1,0,0,0
C17882,2455.423773,1,2695.07,0.833333,22
C17883,1237.897608,1,403.38,0.333333,4
C17884,1.344661,0.181818,785.9,1,20
C17885,1592.017292,1,372.09,0.166667,10
C17886,264.103675,0.818182,3568.21,0.75,60
C17887,1096.517209,0.833333,0,0,0
C17888,1099.221912,1,155.8,0.083333,2
C17889,1775.884148,1,0,0,0
C17890,6482.798242,1,0,0,0
C17891,3015.25965,1,0,0,0
C17892,2722.532415,1,0,0,0
C17893,33.585586,1,298.2,1,12
C17894,4486.637152,1,1712.75,0.25,4
C17895,162.580388,1,1403.42,1,16
C17896,50.926002,1,165.97,0.583333,7
C17897,16.727286,0.888889,174.46,0.888889,8
C17898,706.182752,1,3304.27,0.916667,30
C17899,2272.494247,1,614.37,0.75,23
C17900,23.981951,0.454545,1934.16,0.416667,6
C17901,987.102704,1,66.5,0.083333,1
C17902,267.908144,0.909091,30,0.090909,1
C17903,25.474414,0.818182,240,1,12
C17904,130.678469,0.545455,1480.76,0.333333,19
C17905,465.86405,0.909091,0,0,0
C17906,56.748977,1,470.38,1,18
C17907,8.415931,0.545455,136.36,0.333333,5
C17908,64.937308,0.636364,442.03,0.583333,8
C17909,821.011673,1,399.99,0.083333,2
C17910,50.004286,1,341.14,1,23
C17911,898.429424,1,495.7,0.5,4
C17912,3179.056936,1,4407.78,1,29
C17913,1322.64748,1,799.92,1,20
C17914,12.472571,0.727273,87.67,0.083333,5
C17915,1364.897308,1,0,0,0
C17916,2572.293007,1,0,0,0
C17917,416.729679,0.909091,1243.04,0.75,22
C17919,508.164075,1,57,0.166667,2
C17920,6.525943,0.285714,290.5,1,7
C17921,376.997522,1,0,0,0
C17922,134.299115,0.909091,1059.18,0.833333,10
C17923,3.483716,0.272727,98.81,0.25,3
C17924,1579.595049,1,35,0.083333,1
C17925,1520.956418,1,450.67,0.916667,11
C17926,664.911581,1,0,0,0
C17927,483.422715,1,1196.35,0.75,17
C17928,179.825945,1,1212.66,0.833333,25
C17929,314.417629,0.833333,300,0.833333,11
C17930,427.642111,0.888889,0,0,0
C17931,1120.08097,1,0,0,0
C17933,772.338967,1,198.39,0.636364,7
C17934,864.410501,0.9,0,0,0
C17935,65.915182,0.727273,840,0.666667,8
C17937,518.894713,1,0,0,0
C17938,1006.592714,0.909091,1341.62,0.363636,186
C17939,89.513525,0.909091,1452.41,0.916667,24
C17940,448.808529,0.909091,0,0,0
C17941,1845.623354,1,480.9,0.5,9
C17942,4.326857,0.545455,100.12,0.75,9
C17943,124.292939,1,155,0.1,1
C17944,18.180646,1,220.06,1,12
C17945,1623.723148,1,1283.16,1,36
C17946,1502.000147,1,0,0,0
C17947,106.894095,0.909091,62.73,0.272727,3
C17948,865.161494,1,857.8,1,37
C17950,1.199105,0.272727,20,0.083333,1
C17951,342.76107,1,20,0.083333,1
C17952,153.027262,1,1455.78,1,32
C17953,1295.87959,1,184.27,0.333333,10
C17954,360.671491,1,3956.64,1,12
C17955,2.571837,0.1,99,0.2,2
C17956,2202.376446,1,0,0,0
C17957,82.470475,0.545455,282.75,0.25,3
C17958,1109.84819,1,261.56,0.416667,8
C17959,116.343256,1,38,0.333333,4
C17960,482.671967,1,0,0,0
C17962,3332.460521,1,1061.66,1,18
C17963,13.353513,0.636364,717.95,0.636364,14
C17964,1648.217916,0.857143,250,0.571429,8
C17965,61.763018,1,35.3,0.25,3
C17966,722.855351,1,0,0,0
C17967,1836.565272,1,0,0,0
C17968,4.115287,0.363636,60,0.333333,4
C17969,36.898142,0.909091,942.34,0.916667,21
C17970,1366.778251,1,5065.83,1,69
C17971,771.773362,1,750,0.333333,5
C17972,2134.176153,1,4253.64,1,69
C17973,9.113909,1,106.56,1,12
C17974,845.815387,1,37.5,0.083333,1
C17975,10856.48301,1,45.65,0.083333,1
C17976,352.58799,1,281.81,0.666667,15
C17977,438.4161,1,673.68,1,12
C17978,1348.085189,1,0,0,0
C17979,219.885039,1,1857.17,0.75,16
C17980,22.35378,0.181818,284.5,0.083333,2
C17981,25.201833,0.454545,609.01,1,50
C17982,4617.891585,1,1973,0.666667,63
C17983,1757.439933,0.833333,0,0,0
C17984,1064.473728,1,0,0,0
C17985,1420.656377,0.875,0,0,0
C17986,862.413024,1,108,0.333333,4
C17988,1061.570865,1,0,0,0
C17989,2.422926,0.363636,64,0.333333,4
C17990,0,0,147,1,12
C17991,1746.714825,1,0,0,0
C17992,52.278293,1,346.46,0.916667,16
C17993,4.448015,0.272727,71.81,0.25,3
C17994,858.880154,1,65,0.083333,1
C17995,1034.332765,1,0,0,0
C17996,68.156278,1,785.76,1,33
C17997,3919.394766,1,467.06,0.333333,6
C17998,2339.4425,1,2941.53,1,86
C17999,0,0,228.59,0.75,16
C18000,91.478145,0.636364,209.4,0.333333,4
C18001,58.603273,0.181818,2080.51,0.166667,7
C18002,38.475299,0.818182,61.8,0.333333,4
C18003,477.903003,1,566.12,0.333333,12
C18004,1291.394861,1,778.12,1,21
C18005,54.713751,0.909091,578.6,0.833333,10
C18006,223.281483,1,4151.48,1,92
C18007,1641.801417,1,1192.18,1,19
C18008,107.271213,1,726.42,0.833333,12
C18009,99.040178,1,1100,0.833333,10
C18010,972.604156,1,0,0,0
C18011,357.593551,1,68,0.333333,4
C18012,15.922218,1,300,1,12
C18013,53.090328,1,546.7,0.833333,14
C18014,827.66215,1,965,0.333333,4
C18015,615.726189,0.666667,1317.34,0.222222,2
C18016,94.277559,0.818182,2290,0.833333,10
C18017,1219.044349,1,0,0,0
C18018,16.707289,0.875,69.23,0.875,7
C18019,1361.203619,1,952.09,0.583333,19
C18020,2194.238291,1,545.83,0.166667,2
C18021,445.146763,0.857143,2118.54,0.857143,27
C18022,32.726042,0.636364,303.51,0.333333,5
C18023,2896.14848,1,321.81,0.5,9
C18024,1630.431093,1,43.89,0.083333,1
C18025,1847.085007,1,1573.35,0.916667,40
C18026,779.577168,0.454545,0,0,0
C18027,76.631162,1,406.78,0.272727,3
C18028,532.738123,1,5403.84,1,85
C18029,1060.630483,1,330,1,12
C18031,840.144184,1,2790.72,1,44
C18032,377.723728,1,4587.21,1,37
C18033,84.442485,1,1515.73,0.916667,17
C18034,1145.052414,1,115.95,0.083333,1
C18035,1109.606747,1,1625.95,1,28
C18036,8.68618,0.454545,55.72,0.416667,5
C18037,463.59969,1,811.11,0.5,11
C18038,100.418706,0.909091,1021.13,0.833333,10
C18039,1095.984736,1,374.53,0.5,8
C18040,342.742855,1,3673.32,1,12
C18041,645.406005,1,0,0,0
C18042,123.456942,1,1378.92,1,12
C18043,1492.606493,0.777778,0,0,0
C18044,0,0,110.4,1,12
C18045,230.565492,1,2092.44,1,14
C18046,144.555083,0.363636,1352.1,0.166667,3
C18047,0,0,1027.92,1,12
C18048,968.188634,1,69.44,0.25,3
C18049,464.578589,1,0,0,0
C18050,1659.190866,1,770.9,1,24
C18051,2936.43825,1,2177.32,0.666667,16
C18052,2743.766025,1,150,0.083333,1
C18053,2900.907214,1,1189.36,0.666667,20
C18054,785.704401,1,1059.82,0.666667,10
C18055,884.175745,1,266.56,0.333333,6
C18056,618.966003,1,4709.14,1,18
C18057,6.682815,0.363636,202.15,0.416667,5
C18058,665.623904,0.636364,581.43,0.583333,11
C18059,130.890211,0.363636,131.26,0.333333,4
C18060,2030.838228,1,3165.54,1,151
C18061,411.362969,1,10.79,0.166667,1
C18062,1091.973832,1,0,0,0
C18063,77.32592,1,664.51,0.916667,11
C18064,1131.503917,1,120,0.083333,1
C18065,1723.887407,1,2598.91,0.916667,50
C18066,19.01482,0.454545,604.26,0.583333,10
C18067,1337.287314,1,1662.41,0.5,10
C18068,26.531265,0.545455,373.39,0.636364,7
C18069,955.588927,1,0,0,0
C18070,903.04158,1,350,0.090909,2
C18071,218.004416,1,0,0,0
C18072,328.943655,0.714286,0,0,0
C18073,607.880635,0.909091,0,0,0
C18074,589.8109,1,0,0,0
C18075,107.48717,0.090909,0,0,0
C18076,4749.435135,0.909091,0,0,0
C18077,14.097101,1,140.4,1,12
C18078,11.332157,0.545455,136.08,0.333333,4
C18079,13.648487,0.636364,146.46,0.5,6
C18080,1086.853086,1,178,0.083333,2
C18081,109.794839,1,259.28,1,13
C18082,183.28584,1,23.75,0.083333,1
C18083,5262.745812,1,0,0,0
C18084,2925.584749,1,1066.56,1,24
C18085,1075.827234,1,342.65,0.583333,7
C18086,182.514528,1,157.67,0.916667,11
C18088,1354.155365,1,50,0.083333,1
C18089,666.010085,1,504.87,0.166667,2
C18090,0,0,420.6,1,12
C18091,2912.281553,1,1228.07,1,111
C18092,17.832004,0.272727,148,0.083333,1
C18093,1381.080028,1,360,0.666667,8
C18094,1009.483517,1,278.55,0.75,14
C18095,465.003141,1,500,0.111111,1
C18096,1735.597569,1,1591.11,0.666667,27
C18097,202.681879,1,312.5,0.166667,3
C18098,1544.621765,1,1534.12,1,42
C18099,733.760958,1,371.76,0.5,11
C18100,88.570138,1,535.83,1,29
C18101,271.05166,0.909091,86,0.166667,2
C18102,1113.396708,1,2701.58,0.583333,8
C18103,144.621301,1,1584.49,1,26
C18104,191.333253,1,637.19,1,37
C18105,1334.012141,1,0,0,0
C18106,25.192974,0.545455,764.64,1,12
C18107,0.19009,0.090909,267,1,12
C18108,1731.623546,1,0,0,0
C18109,77.321718,1,278.44,1,18
C18110,134.961317,1,1432.66,1,74
C18111,1017.982199,1,0,0,0
C18112,981.10306,1,240,1,12
C18113,802.87844,1,3228.26,1,61
C18114,1712.340703,1,1711.36,1,17
C18115,3178.011925,0.875,0,0,0
C18116,670.177406,0.818182,4562.69,0.25,5
C18117,257.564141,0.363636,2971.83,0.333333,21
C18118,2091.582046,1,179.23,0.416667,5
C18119,80.545433,1,374.37,1,27
C18120,8.404256,0.857143,0,0,0
C18121,212.862735,1,262.24,1,44
C18122,3.164023,0.454545,51.73,0.416667,5
C18123,405.194627,1,0,0,0
C18124,69.190177,1,431.52,1,12
C18125,530.574252,1,5221.42,1,135
C18126,56.215217,1,402.13,1,40
C18127,4444.817182,1,237.5,0.428571,5
C18128,1075.185409,1,398.53,0.916667,12
C18129,20.639295,0.454545,464.64,1,12
C18130,29.129725,0.909091,248.76,0.833333,10
C18131,205.123089,1,197.42,0.916667,11
C18132,939.989584,1,0,0,0
C18134,0,0,10.89,0.083333,1
C18135,862.276499,1,174.84,0.5,6
C18136,184.212569,1,1292.76,1,57
C18137,1381.084668,1,162.56,0.5,6
C18138,216.64893,1,4606.71,1,22
C18139,3322.674158,1,0,0,0
C18140,33.384649,0.909091,109.32,0.5,6
C18141,188.132508,1,515.88,0.833333,14
C18142,0.533581,0.545455,109.62,0.5,6
C18143,84.830501,0.636364,702.32,0.333333,4
C18144,94.116597,0.909091,1041.5,0.833333,14
C18145,490.16004,1,3530.93,1,23
C18146,1020.535366,1,205.54,0.166667,3
C18147,1137.469948,1,1865.56,1,62
C18148,0,0,136.8,1,12
C18149,42.375573,0.909091,150.56,0.5,6
C18150,30.044075,1,420,1,12
C18151,1333.252963,1,0,0,0
C18152,973.039129,1,964.2,0.75,21
C18153,41.550285,0.454545,421.6,0.333333,5
C18154,23.407282,0.111111,240.47,0.111111,2
C18155,413.936244,1,187.5,0.6,6
C18156,613.893503,1,2078.56,0.916667,31
C18157,1369.504264,1,1603.8,1,12
C18158,49.682373,1,412.32,1,12
C18159,60.37904,0.5,712,0.2,4
C18160,468.256151,1,55,0.083333,1
C18161,12.642164,0.272727,175.56,0.25,3
C18162,35.074422,1,72.4,0.416667,5
C18163,1410.226871,1,1680.91,1,43
C18164,17.838173,1,164.7,0.416667,5
C18165,81.364936,1,710.16,1,12
C18166,888.101401,1,100,0.222222,2
C18167,3.744789,0.090909,78.33,0.083333,1
C18168,401.822565,1,518.23,0.5,8
C18169,14.017311,0.454545,327.8,0.416667,5
C18170,54.58197,1,247.66,1,16
C18171,15.523256,0.454545,0,0,0
C18172,1950.482518,1,0,0,0
C18173,1747.492429,1,0,0,0
C18174,40.762516,0.636364,376,0.5,7
C18175,1039.267052,0.909091,0,0,0
C18176,0,0,247.44,1,12
C18177,13318.65912,1,3504.74,0.636364,16
C18179,5658.938986,1,111.54,0.083333,1
C18180,341.901741,0.5,152.84,0.333333,3
C18181,85.095626,1,1553.04,0.916667,20
C18182,933.05808,1,0,0,0
C18183,9.252573,0.454545,0,0,0
C18184,100.403989,1,790,1,13
C18185,77.866345,0.545455,1403.34,0.5,6
C18186,991.097892,1,180,0.5,6
C18187,6.692421,0.545455,333.42,0.583333,12
C18188,22.161656,0.636364,1240.58,0.666667,15
C18189,15.281665,0.636364,124.25,0.583333,7
C18190,30.88047,0.363636,316.6,0.166667,5
C18191,151.467852,0.75,1554.52,0.75,27
C18192,14.471941,1,120,1,12
C18193,17.734657,1,209.28,1,12
C18194,1.931162,0.636364,152.72,0.666667,8
C18195,922.615452,1,45.65,0.083333,1
C18196,822.579064,1,1188.24,1,36
C18197,233.755366,1,521.23,1,23
C18198,1216.704733,0.727273,0,0,0
C18199,15.587005,0.545455,156,0.545455,6
C18200,691.466157,1,549.96,1,12
C18201,1200.937942,0.833333,0,0,0
C18202,36.85818,0.909091,583.38,0.833333,10
C18203,3542.074874,1,884.98,1,14
C18204,38.864992,0.818182,331.94,0.75,16
C18205,0,0,631.2,1,12
C18206,27.254213,0.454545,316.3,0.166667,2
C18207,2687.82033,1,167.6,0.333333,5
C18208,16.024822,0.818182,113.44,0.666667,8
C18209,52.806957,1,266.68,0.333333,4
C18210,110.983174,1,458.47,0.25,3
C18211,1969.737768,1,0,0,0
C18212,187.536914,0.818182,530.04,0.583333,7
C18214,834.642993,1,0,0,0
C18215,613.814108,1,875.14,0.833333,28
C18216,3076.422342,1,329.36,0.166667,3
C18217,0.147275,0.090909,66.78,0.083333,1
C18218,33.078633,0.5,303.91,0.5,4
C18219,413.091214,0.636364,0,0,0
C18220,5.416921,0.545455,288.8,0.916667,11
C18221,35.120942,1,372,1,12
C18222,196.626598,1,2017.11,1,28
C18223,1256.81927,1,1674.96,1,12
C18224,251.144969,0.727273,88.51,0.25,3
C18225,1718.885963,1,578.78,0.666667,14
C18226,891.332656,1,411.25,0.333333,4
C18227,31.812848,0.636364,662,0.5,7
C18228,120.632505,0.636364,1310.2,0.166667,9
C18229,2162.267501,1,151.13,0.166667,3
C18230,15.740657,0.727273,72,0.25,5
C18231,0.004816,0.545455,51.7,0.25,3
C18232,449.733124,1,788.58,0.666667,21
C18233,130.545845,1,1738.48,1,33
C18234,2.117128,0.909091,99.96,1,12
C18235,1125.306541,1,703.05,0.25,9
C18236,1377.40225,1,180,0.142857,1
C18237,59.020085,0.909091,58.7,0.166667,2
C18238,337.269567,0.888889,2125.84,0.888889,39
C18239,15.978538,1,136.92,1,12
C18240,0,0,140.4,1,12
C18241,372.14586,1,643.01,1,41
C18242,130.484418,0.454545,1428.97,0.25,3
C18243,5134.553859,1,2502.34,0.833333,67
C18244,944.346242,1,195,1,12
C18245,1367.284172,1,542.33,0.857143,12
C18246,1418.899282,1,57.66,0.25,3
C18247,390.077505,0.636364,1156,0.083333,2
C18248,0,0,37.65,0.25,3
C18249,17.765052,0.636364,0,0,0
C18250,81.170395,0.818182,626.5,0.583333,7
C18251,1378.110585,1,0,0,0
C18252,110.428278,1,624.72,1,6
C18253,435.490797,1,0,0,0
C18254,676.771001,1,356.8,0.5,15
C18255,1278.279881,1,15,0.083333,1
C18256,111.539712,1,1364.86,0.916667,11
C18257,13.61768,0.909091,396,1,12
C18258,2935.397877,1,0,0,0
C18259,32.029579,0.727273,332.8,0.666667,8
C18260,11.720573,0.727273,109.44,0.666667,8
C18261,73.064932,1,221.52,1,12
C18262,262.528147,1,234.98,0.916667,15
C18263,2731.663846,0.833333,0,0,0
C18264,1004.441314,1,530.32,0.833333,14
C18266,160.347859,1,0,0,0
C18267,772.008306,1,0,0,0
C18268,0,0,271.56,1,12
C18269,1601.393425,1,190,0.25,6
C18270,3342.878215,0.818182,1368.7,0.083333,2
C18271,1321.645967,1,0,0,0
C18272,1079.462513,1,389.21,0.916667,12
C18273,1917.89573,1,285.07,0.363636,6
C18274,870.802164,1,350,0.666667,8
C18275,224.795583,1,240.74,0.666667,9
C18276,8.80954,0.818182,114,0.666667,8
C18277,42.522715,0.818182,479.5,0.833333,17
C18278,568.690902,1,103.68,0.083333,4
C18279,101.98974,1,1046.04,0.916667,11
C18280,617.496041,1,521.64,1,12
C18281,118.918332,0.833333,1151.64,0.833333,8
C18282,933.928303,1,0,0,0
C18283,1743.826099,1,1630.07,1,59
C18284,2.140583,0.363636,238.92,1,12
C18285,18.973831,0.272727,88.96,0.166667,2
C18286,7.554365,1,88.56,1,12
C18287,1001.435526,1,0,0,0
C18288,651.55986,1,599.55,0.333333,5
C18289,97.299991,1,427.67,0.666667,8
C18290,425.848048,1,0,0,0
C18291,248.626137,1,2635.25,1,17
C18292,2046.306856,1,1942.39,1,26
C18293,341.73986,0.454545,0,0,0
C18294,2064.106212,1,0,0,0
C18296,1127.633173,1,422.55,0.333333,8
C18297,135.119023,1,222,1,12
C18298,1043.025044,1,576,1,24
C18299,512.915157,0.818182,1799.45,0.75,28
C18300,33.100875,0.888889,277.47,0.666667,9
C18301,2676.253141,0.909091,0,0,0
C18302,0,0,123.1,0.75,9
C18303,213.434094,0.625,840.61,0.625,14
C18304,1988.595057,1,0,0,0
C18305,957.289879,0.818182,66.66,0.166667,2
C18306,19.303914,0.727273,168.9,0.333333,6
C18307,1377.230621,1,0,0,0
C18308,2784.030599,1,1470,1,35
C18309,4.076145,0.454545,596.64,1,12
C18310,37.983045,0.545455,242.24,0.25,3
C18311,0,0,152.28,1,12
C18312,5.020473,0.181818,100.05,0.25,3
C18313,227.141183,1,2604,1,19
C18314,3572.844689,1,504,0.666667,8
C18315,1179.159897,1,757.85,1,17
C18316,39.930624,0.222222,399.95,0.222222,9
C18317,1141.905542,1,8.4,1,12
C18318,777.739839,1,262.6,0.75,9
C18319,20.890606,1,110,1,8
C18320,2934.090889,0.875,0,0,0
C18321,1245.654818,0.714286,626.56,0.428571,8
C18322,32.369733,1,326.45,0.916667,12
C18323,1.846916,0.181818,604.32,1,12
C18324,392.896462,0.909091,450,0.818182,9
C18326,641.317325,1,1099.56,1,49
C18327,40.977812,0.454545,502.92,0.416667,6
C18328,121.446047,0.909091,1254.46,0.583333,14
C18329,16.176672,0.363636,95.55,0.25,3
C18330,259.217679,0.818182,2844.3,0.666667,12
C18331,1355.979715,0.727273,51.41,0.083333,1
C18332,10.266994,0.818182,141.24,1,12
C18333,134.62028,0.818182,648.9,0.25,5
C18334,14.773807,0.272727,160,0.181818,2
C18335,23.692271,0.454545,165.57,0.166667,2
C18336,23.126579,0.727273,213.95,0.583333,7
C18337,888.406678,1,347.7,0.75,9
C18338,779.549673,1,412.55,0.75,9
C18339,3278.982195,1,0,0,0
C18340,1356.785114,1,0,0,0
C18341,1301.813081,1,0,0,0
C18342,1857.961278,1,0,0,0
C18343,131.290079,1,359.44,0.666667,8
C18344,916.749476,1,246.82,1,19
C18345,59.831187,0.727273,532.68,0.666667,8
C18346,12.65849,0.363636,166.32,0.333333,4
C18347,1726.035224,1,1065.65,0.333333,9
C18348,1430.681807,1,1916.04,1,38
C18349,38.915874,1,564,1,12
C18350,955.184754,1,498.96,1,12
C18351,1723.733705,1,0,0,0
C18352,54.27007,0.454545,2071.92,0.5,13
C18353,945.793928,1,253.31,0.333333,4
C18354,135.843015,0.181818,1111.4,0.166667,2
C18355,930.65642,1,300.05,0.75,9
C18356,21.181957,0.363636,431.7,0.333333,5
C18357,31.997904,0.333333,0,0,0
C18358,1255.20988,0.875,0,0,0
C18359,1673.480135,0.833333,0,0,0
C18360,3399.279094,1,0,0,0
C18361,1411.096444,1,270,0.833333,10
C18362,226.306461,0.363636,0,0,0
C18363,1179.613243,1,0,0,0
C18364,43.405954,0.818182,520.65,0.818182,10
C18365,1671.319193,0.9,0,0,0
C18366,1193.342587,1,311.45,0.833333,13
C18367,2483.739581,0.9,0,0,0
C18368,1980.103629,1,926.06,0.916667,27
C18369,2000.759048,1,801.77,0.25,5
C18370,2495.25505,0.909091,89.9,0.090909,1
C18371,7215.19576,1,0,0,0
C18372,8.087225,0.363636,515,0.833333,17
C18373,31.083023,0.636364,138.04,0.583333,7
C18374,1276.491537,0.833333,65.8,0.166667,2
C18375,184.57666,1,408.36,1,12
C18376,5.606423,0.090909,114,0.083333,2
C18377,6.260598,0.545455,35,0.083333,1
C18378,2.668569,0.333333,0,0,0
C18379,135.357366,0.818182,1592.57,0.75,28
C18380,520.075249,0.727273,0,0,0
C18381,1036.242361,1,365.9,0.75,9
C18382,1095.180685,1,459,0.166667,5
C18383,995.323626,1,127.49,0.25,4
C18384,472.691037,0.818182,1556.32,0.5,8
C18385,1111.110344,1,608.75,0.583333,8
C18386,221.116228,0.727273,117.5,0.909091,10
C18387,387.162964,0.909091,269.93,0.25,6
C18388,169.820745,1,1578.12,1,9
C18389,0,0,136.71,0.166667,2
C18390,46.996535,0.272727,0,0,0
C18391,2006.452959,1,219.97,0.75,9
C18392,14.428951,0.727273,200,0.666667,8
C18393,8.844399,0.181818,116.68,0.166667,2
C18394,189.499535,1,1802.93,0.916667,35
C18395,117.061924,1,154,0.916667,11
C18396,42.055305,1,774.37,1,19
C18397,266.51948,1,1651.12,0.916667,31
C18398,41.386295,0.363636,194.57,0.166667,2
C18399,147.14671,1,356.68,1,16
C18400,763.228081,0.9,0,0,0
C18401,1606.875936,1,1863.48,0.666667,20
C18402,168.600813,1,1949.73,1,62
C18403,1333.899916,1,356.77,1,14
C18404,41.624195,0.454545,102,0.166667,5
C18405,1021.334556,1,300,0.833333,10
C18406,1047.173202,1,450,0.666667,12
C18407,1829.837678,1,0,0,0
C18408,772.647723,0.875,0,0,0
C18409,114.297852,0.909091,994.54,0.833333,18
C18410,12.039155,0.363636,100,0.181818,2
C18411,0,0,52.5,0.416667,5
C18412,785.198515,1,1207.42,0.583333,21
C18413,1056.98996,1,0,0,0
C18414,0.437285,0.181818,6.9,0.083333,1
C18415,737.775044,1,107.94,0.166667,1
C18416,219.749851,1,1208.38,0.833333,10
C18417,1135.540743,1,1148.47,0.416667,27
C18418,247.142072,1,245,0.083333,1
C18419,1140.673705,1,438.83,1,18
C18420,2692.11891,1,594.7,0.416667,12
C18421,19.296018,1,210,1,12
C18422,22.061664,1,208.8,1,12
C18423,411.062591,1,0,0,0
C18424,1990.482788,0.818182,55,0.090909,1
C18425,171.402357,1,755.5,1,35
C18426,974.749857,1,0,0,0
C18427,1437.545676,1,0,0,0
C18428,492.947466,1,0,0,0
C18429,758.118109,0.727273,837.44,1,22
C18430,482.028341,1,106.47,0.5,9
C18431,419.22185,0.454545,0,0,0
C18432,0.228572,0.125,60,0.125,1
C18433,57.116811,0.454545,27.79,0.083333,1
C18434,61.21162,0.909091,280.83,0.909091,11
C18435,4436.557694,1,6005.9,1,61
C18436,798.746133,1,233.16,0.25,3
C18437,5658.669875,1,740.89,0.583333,7
C18438,1105.179825,1,200,0.083333,1
C18439,20.595501,0.545455,289.78,0.416667,5
C18440,435.518068,1,27.22,0.083333,1
C18441,11.391553,1,201.52,0.916667,11
C18442,1058.726643,0.571429,191,0.142857,2
C18443,2732.732417,0.727273,374.95,0.166667,7
C18444,21.999733,1,343.75,0.916667,22
C18445,176.991674,0.272727,763.71,0.083333,1
C18446,12.108421,0.272727,0,0,0
C18447,3553.326258,0.875,627.81,0.875,25
C18449,51.08934,0.818182,140.75,0.416667,5
C18450,161.926545,0.333333,1427.83,0.333333,12
C18451,8.248278,0.363636,0,0,0
C18452,514.17242,1,45.65,0.083333,1
C18453,404.316166,1,176,0.416667,5
C18454,64.472043,0.727273,200.02,0.25,3
C18455,61.628782,1,457.31,1,9
C18456,535.927055,1,0,0,0
C18457,691.181508,1,439.92,1,12
C18458,2144.040539,1,0,0,0
C18459,155.29619,1,449.18,0.454545,7
C18460,536.425055,1,3302.01,0.833333,28
