index,area_type,availability,size,total_sqft,bath,balcony,price
12398,Carpet  Area,1,5,1625,3,1,150
12400,Super built-up  Area,1,5,1520,2,3,80
12403,Super built-up  Area,0,5,1762,3,3,109
12404,Super built-up  Area,1,3,1153,2,2,58
12405,Super built-up  Area,1,7,2650,4,1,223
12406,Super built-up  Area,1,5,1350,2,2,47
12407,Super built-up  Area,1,3,950,2,2,56
12408,Super built-up  Area,1,5,3295,3,3,310
12409,Super built-up  Area,1,5,1515,3,3,80.5
12410,Super built-up  Area,1,3,1100,2,2,30
12415,Super built-up  Area,1,5,1355,2,2,51.5
12418,Super built-up  Area,0,5,2051,3,2,170
12419,Super built-up  Area,1,5,1470,2,2,99
12420,Super built-up  Area,1,5,1550,2,3,70
12421,Built-up  Area,1,5,1270,2,1,73
12422,Super built-up  Area,0,7,2119,4,2,111
12423,Super built-up  Area,1,5,1600,3,3,170
12424,Super built-up  Area,1,5,1320,2,2,50
12426,Super built-up  Area,1,5,1410,2,1,54
12427,Super built-up  Area,1,3,1200,2,3,70
12429,Super built-up  Area,1,3,995,2,1,48
12431,Super built-up  Area,1,3,1194,2,2,46
12432,Super built-up  Area,0,1,605,1,1,30.24
12433,Built-up  Area,1,1,567,1,1,25
12435,Super built-up  Area,0,5,1400,2,0,70.385
12437,Super built-up  Area,1,5,1715,3,2,105
12440,Super built-up  Area,1,5,1846,3,2,120
12442,Super built-up  Area,1,3,1015,2,3,56
12444,Super built-up  Area,1,3,1100,2,1,36
12445,Super built-up  Area,1,5,1965,4,2,125
12447,Super built-up  Area,0,3,1230,2,1,67.65
12450,Super built-up  Area,1,5,1894,4,1,114
12452,Super built-up  Area,0,5,1950,3,2,131
12453,Super built-up  Area,1,3,1231,2,3,66
12454,Super built-up  Area,1,3,1236,2,1,58
12458,Super built-up  Area,1,5,1443,2,2,70
12461,Super built-up  Area,0,5,1305,3,1,33.28
12468,Super built-up  Area,0,3,1183,2,1,79.54
12469,Built-up  Area,1,5,1750,3,2,100
12472,Super built-up  Area,1,3,1342,2,1,90
12473,Super built-up  Area,1,3,1113,2,1,52
12474,Super built-up  Area,1,5,1738,3,2,110
12476,Super built-up  Area,0,7,2790,4,3,198
12479,Built-up  Area,1,5,1857,4,3,155
12481,Super built-up  Area,1,3,1763,3,2,240
12484,Super built-up  Area,1,3,1290,2,2,72
12489,Super built-up  Area,1,3,1160,2,2,64.08
12491,Plot  Area,1,6,1750,3,1,185
12493,Super built-up  Area,1,7,2240,4,2,160
12494,Super built-up  Area,1,3,891,2,1,26
12496,Super built-up  Area,1,5,1852,3,2,125
12497,Super built-up  Area,1,5,1323,2,1,42
12498,Super built-up  Area,1,3,1404,2,1,67.5
12501,Super built-up  Area,1,3,1129,2,1,50
12502,Super built-up  Area,1,5,1876,3,1,150
12503,Super built-up  Area,1,5,1720,3,1,95
12505,Super built-up  Area,1,3,1175,2,2,86.68
12509,Super built-up  Area,0,5,1893,3,2,130
12510,Super built-up  Area,1,5,1430,3,2,52
12511,Built-up  Area,1,3,850,2,2,45
12512,Super built-up  Area,0,3,1392,2,1,110
12513,Super built-up  Area,0,5,1938,3,3,105
12516,Super built-up  Area,1,5,1832,3,2,160
12518,Super built-up  Area,1,3,1432,2,1,85
12522,Super built-up  Area,1,5,1843,3,2,96.2
12524,Super built-up  Area,0,5,1916,2,1,150
12527,Super built-up  Area,0,3,2640,2,1,170
12528,Super built-up  Area,1,3,1160,2,3,53
12529,Built-up  Area,1,3,1200,2,1,80
12531,Carpet  Area,1,5,1500,3,3,100
12532,Super built-up  Area,0,5,1336,2,3,50.35
12533,Built-up  Area,1,3,1065,2,1,46
12534,Super built-up  Area,1,3,1294,2,1,115
12535,Super built-up  Area,1,5,1550,3,2,68.5
12536,Super built-up  Area,0,3,1216,2,1,75
12538,Super built-up  Area,1,5,1430,2,1,102
12539,Super built-up  Area,0,7,4100,4,3,660
12540,Super built-up  Area,0,5,1660,3,2,125
12541,Super built-up  Area,1,5,1430,2,3,56
12542,Super built-up  Area,1,5,1470,2,1,75
12543,Super built-up  Area,1,3,1045,2,1,76.77
12544,Super built-up  Area,1,7,4000,6,0,359
12545,Built-up  Area,1,3,950,2,0,30
12546,Super built-up  Area,1,5,1382,3,1,65
12548,Super built-up  Area,1,5,1660,2,2,116
12549,Super built-up  Area,1,3,1290,2,2,71.95
12550,Built-up  Area,1,5,1010,2,1,45
12552,Super built-up  Area,1,3,1200,2,2,71
12554,Super built-up  Area,1,5,1636,3,2,88
12555,Super built-up  Area,1,5,2367,3,2,320
12556,Super built-up  Area,1,3,1153,2,2,56.55
12557,Super built-up  Area,1,5,2087.01,4,2,160
12558,Super built-up  Area,1,3,1200,2,1,47
12559,Super built-up  Area,1,5,1844,3,1,89
12560,Super built-up  Area,0,5,142.84,3,1,110
12561,Super built-up  Area,1,3,1215,2,1,43.75
12563,Built-up  Area,1,3,1220,2,2,52
12565,Super built-up  Area,0,1,525,1,1,26
12566,Super built-up  Area,0,3,955,2,1,37.97
12568,Super built-up  Area,0,3,884,2,1,48
12571,Plot  Area,1,4,2400,4,2,300
12572,Super built-up  Area,1,7,2990,4,1,225
12573,Super built-up  Area,1,3,1195,2,1,52
12576,Super built-up  Area,0,3,984,2,1,45.75
12577,Super built-up  Area,1,3,1089,2,1,40
12578,Super built-up  Area,0,3,1165,2,1,52
12580,Super built-up  Area,0,5,1482,3,1,110
12582,Super built-up  Area,0,5,1938,3,3,113
12585,Super built-up  Area,1,3,1140,2,2,43
12586,Plot  Area,1,6,3734,5,1,430
12587,Super built-up  Area,1,1,720,1,2,28
12589,Built-up  Area,1,3,1100,2,1,90
12592,Super built-up  Area,1,5,1550,2,2,73.5
12595,Super built-up  Area,1,3,1220,2,2,60
12598,Super built-up  Area,1,5,1347,2,1,44
12602,Super built-up  Area,1,1,600,1,1,22.8
12603,Super built-up  Area,0,5,2321,4,1,157
12604,Super built-up  Area,1,1,540,1,2,24
12606,Built-up  Area,1,5,1484,3,1,75
12612,Super built-up  Area,1,3,1105,2,2,40
12613,Super built-up  Area,1,3,1200,2,2,60.5
12615,Plot  Area,1,6,4007,4,3,530
12616,Super built-up  Area,1,3,550,2,1,16
12618,Super built-up  Area,1,5,2409,3,3,395
12621,Built-up  Area,1,3,1055,2,3,75
12622,Super built-up  Area,0,5,1541,3,1,69.61
12624,Super built-up  Area,1,3,1224,2,2,75
12626,Built-up  Area,1,3,883,2,1,39
12628,Built-up  Area,1,3,1154,2,1,57
12629,Super built-up  Area,1,5,1610,3,3,78.5
12630,Super built-up  Area,1,3,1057,2,1,42
12631,Super built-up  Area,0,3,1157,2,1,65
12634,Super built-up  Area,1,3,980,2,3,35
12635,Super built-up  Area,1,3,1140,2,1,40
12636,Super built-up  Area,1,3,1206,2,1,40.7
12638,Super built-up  Area,1,5,1600,3,1,170
12641,Super built-up  Area,0,5,1270,2,1,35.56
12642,Super built-up  Area,0,3,1128,2,1,63.5
12643,Super built-up  Area,1,1,640,1,1,45
12646,Super built-up  Area,1,3,1090,2,2,38.15
12647,Super built-up  Area,1,1,589,1,1,29
12650,Plot  Area,1,6,3150,4,2,500
12651,Super built-up  Area,1,3,1315,2,3,74
12652,Plot  Area,1,2,300,2,2,150
12653,Super built-up  Area,1,5,1435,2,2,115
12655,Super built-up  Area,0,3,1314,2,3,80
12656,Super built-up  Area,1,3,1260,2,1,100
12660,Super built-up  Area,0,5,1082,2,1,45
12662,Super built-up  Area,0,3,1052,2,1,34.72
12664,Built-up  Area,1,5,1442,3,2,80
12665,Super built-up  Area,1,5,1500,2,2,75
12666,Super built-up  Area,1,3,497,1,1,20
12667,Super built-up  Area,1,3,1255,2,1,53.57
12669,Built-up  Area,1,4,2100,3,2,150
12670,Built-up  Area,1,3,1450,2,2,80
12671,Super built-up  Area,0,3,1346,2,1,69.61
12673,Super built-up  Area,1,5,925,2,1,49.82
12675,Super built-up  Area,0,5,1768,3,3,81.31
12678,Built-up  Area,1,5,1745,3,2,130
12680,Super built-up  Area,1,7,3500,3,3,425
12681,Super built-up  Area,1,5,1550,3,1,50
12682,Super built-up  Area,1,7,2340,5,1,160
12683,Super built-up  Area,0,5,1655,3,2,113
12684,Super built-up  Area,0,5,2024,3,2,103
12685,Built-up  Area,1,6,3100,5,0,425
12686,Super built-up  Area,1,5,1575,4,3,100
12687,Super built-up  Area,0,5,1920,3,2,130
12688,Built-up  Area,1,6,6200,4,2,744
12689,Super built-up  Area,1,5,1082,2,1,55
12690,Super built-up  Area,1,5,1265,2,3,55
12693,Super built-up  Area,1,3,1246,2,1,67.4
12694,Super built-up  Area,0,1,615,1,1,43.08
12695,Super built-up  Area,1,3,1128,2,1,60
12696,Super built-up  Area,1,3,1260,2,1,55
12697,Super built-up  Area,1,5,1830,3,3,89.89
12699,Super built-up  Area,0,1,602,2,1,30
12701,Super built-up  Area,1,5,1835,3,3,89
12702,Built-up  Area,1,5,1250,3,3,62.6
12704,Super built-up  Area,1,5,1855,3,3,96
12705,Super built-up  Area,1,5,1450,3,3,60.91
12706,Super built-up  Area,1,5,2089,3,2,148
12707,Super built-up  Area,1,5,1464,3,2,56
12709,Built-up  Area,1,3,1200,2,2,44.73
12710,Super built-up  Area,1,3,1095,2,1,45
12711,Plot  Area,1,4,2900,3,2,297
12712,Super built-up  Area,1,5,2500,3,2,345
12713,Built-up  Area,1,5,1170,3,2,80
12714,Super built-up  Area,1,3,1280,2,1,88
12715,Super built-up  Area,0,3,1224,2,0,105
12716,Built-up  Area,1,5,1694,3,1,125
12717,Super built-up  Area,1,3,825,2,1,30
12719,Super built-up  Area,0,3,985,2,1,25.12
12720,Super built-up  Area,1,3,1175,2,2,75
12722,Built-up  Area,1,5,1740,3,3,85
12723,Super built-up  Area,1,5,1770,3,2,99
12725,Super built-up  Area,0,3,1090,2,1,46
12728,Super built-up  Area,1,5,1800,3,1,130
12729,Super built-up  Area,1,5,1221,3,3,65
12730,Super built-up  Area,0,3,1046,2,1,48
12731,Super built-up  Area,1,5,1290,2,3,56.12
12732,Built-up  Area,0,3,1065,2,1,30.76
12733,Super built-up  Area,1,5,1850,4,2,121
12734,Super built-up  Area,1,3,1097,2,1,49
12735,Super built-up  Area,1,3,1200,3,2,70
12737,Super built-up  Area,0,3,1140,2,2,52
12739,Super built-up  Area,1,3,1150,2,0,50
12741,Super built-up  Area,1,3,1245,2,2,58
12742,Super built-up  Area,0,7,4750,6,1,948
12744,Super built-up  Area,1,5,1594,3,2,140
12746,Super built-up  Area,0,1,645,1,1,16.45
12747,Super built-up  Area,0,3,700,2,2,36
12749,Built-up  Area,1,3,1000,2,0,50
12750,Plot  Area,1,10,4000,5,1,540
12754,Super built-up  Area,1,5,1570,2,2,95
12755,Super built-up  Area,1,3,1290,2,2,88
12757,Super built-up  Area,0,5,2777.29,5,2,649
12758,Super built-up  Area,1,5,2250,3,0,180
12760,Super built-up  Area,1,3,1145,2,2,44
12762,Built-up  Area,0,3,1065,2,1,30.75
12763,Built-up  Area,0,5,1650,3,2,48
12764,Super built-up  Area,0,3,1371,2,1,86
12766,Super built-up  Area,1,5,1575,3,1,94.5
12767,Super built-up  Area,0,3,1362,2,2,66
12769,Super built-up  Area,1,5,1255,3,1,90
12771,Super built-up  Area,0,3,1088,2,1,30.46
12772,Super built-up  Area,1,3,1234,2,2,80
12773,Super built-up  Area,1,5,2140,3,2,139
12774,Super built-up  Area,1,5,1584,3,2,101
12775,Super built-up  Area,1,3,1175,2,2,50
12777,Super built-up  Area,0,1,645,1,1,16.45
12778,Super built-up  Area,1,5,1585,2,2,79
12782,Super built-up  Area,1,5,1740,2,1,137
12784,Super built-up  Area,0,3,985,2,1,50.17
12788,Super built-up  Area,0,5,1583,3,1,95.23
12791,Super built-up  Area,0,3,1115,2,0,61.74
12792,Super built-up  Area,0,5,1573,3,2,100
12794,Super built-up  Area,1,3,1210,2,1,60
12797,Super built-up  Area,1,5,1485,2,2,63
12798,Super built-up  Area,1,5,1735,3,2,97
12799,Super built-up  Area,1,5,1730,3,2,175
12800,Super built-up  Area,1,5,1684,3,2,86
12801,Super built-up  Area,1,5,1686,3,3,77
12803,Built-up  Area,1,5,1600,3,3,105
12805,Super built-up  Area,1,5,1655,3,3,95
12806,Super built-up  Area,1,5,1830,3,3,121
12807,Super built-up  Area,0,5,1430,3,1,85
12808,Super built-up  Area,1,5,1989,4,3,155
12809,Super built-up  Area,1,3,1044,2,2,55
12810,Super built-up  Area,1,5,1426,3,2,85
12811,Super built-up  Area,1,3,1115,2,2,50
12812,Super built-up  Area,1,3,1000,2,1,29
12814,Built-up  Area,0,3,1140,2,1,33.06
12816,Built-up  Area,1,3,1200,2,3,50
12817,Built-up  Area,1,1,580,1,1,45
12819,Super built-up  Area,0,3,1030,2,1,50.36
12821,Super built-up  Area,1,5,1950,3,3,132
12822,Super built-up  Area,1,5,1724,3,1,125
12825,Built-up  Area,1,3,1400,2,2,65
12828,Built-up  Area,1,3,1300,2,2,55.86
12830,Super built-up  Area,0,3,1332,2,1,108
12831,Super built-up  Area,1,3,1000,2,1,41
12834,Super built-up  Area,1,3,1070,2,1,48
12835,Super built-up  Area,1,5,1600,3,1,85
12837,Super built-up  Area,1,3,1025,2,1,54
12838,Super built-up  Area,1,5,1220,3,2,56
12839,Super built-up  Area,1,5,2180,4,3,180
12840,Super built-up  Area,1,5,1600,3,2,102
12841,Built-up  Area,1,3,1270,2,1,110
12843,Super built-up  Area,0,5,1932.47,3,2,183
12844,Super built-up  Area,1,5,2086,3,2,160
12845,Super built-up  Area,0,3,1165,2,1,51.42
12847,Super built-up  Area,1,3,1440,2,2,165
12849,Built-up  Area,1,3,740,1,1,22
12850,Super built-up  Area,1,5,2503,3,3,138
12851,Super built-up  Area,1,3,1075,2,2,60
12852,Super built-up  Area,0,3,1260,2,2,83.5
12853,Super built-up  Area,1,5,1282,2,1,48.72
12855,Super built-up  Area,1,5,1717,3,3,125
12857,Super built-up  Area,1,5,1335,2,1,56
12858,Super built-up  Area,1,3,1200,2,1,42
12860,Super built-up  Area,1,3,1157,2,1,73
12863,Super built-up  Area,1,5,1510,2,2,65
12864,Super built-up  Area,1,3,1050,2,2,54
12865,Super built-up  Area,1,3,1200,2,2,45
12866,Super built-up  Area,0,5,1516,3,1,147
12868,Super built-up  Area,0,3,1050,2,1,44.41
12874,Super built-up  Area,1,3,1210,2,3,69
12875,Super built-up  Area,1,5,1660,3,1,110
12876,Super built-up  Area,1,3,1410,2,3,125
12877,Super built-up  Area,0,3,1305,2,1,67
12879,Built-up  Area,1,3,1206,2,3,53
12880,Super built-up  Area,1,3,883,2,1,49
12881,Super built-up  Area,1,3,1150,2,2,55
12884,Built-up  Area,1,5,1850,3,3,110
12886,Super built-up  Area,1,7,2150,3,2,85
12887,Super built-up  Area,1,5,3895,3,1,390
12891,Super built-up  Area,1,3,1155,2,1,69.18
12893,Super built-up  Area,1,1,755,1,0,30.12
12894,Built-up  Area,1,3,960,2,2,35
12897,Super built-up  Area,1,5,1571,3,3,53.12
12898,Super built-up  Area,1,5,1691,3,2,119
12899,Super built-up  Area,0,5,1489,2,1,70
12900,Built-up  Area,1,3,800,2,1,32
12901,Built-up  Area,1,5,980,2,2,60
12902,Super built-up  Area,1,3,1215,2,1,65
12906,Super built-up  Area,1,5,1500,2,1,70
12907,Built-up  Area,1,3,1588,2,3,58
12909,Built-up  Area,0,3,957,2,2,56
12910,Built-up  Area,0,3,1200,2,1,34.65
12912,Built-up  Area,1,3,845,2,0,34
12914,Super built-up  Area,1,5,2206,4,1,180
12921,Super built-up  Area,1,5,1719,3,3,95
12922,Super built-up  Area,1,3,995,2,1,40.8
12924,Super built-up  Area,1,3,1047,2,1,75
12925,Super built-up  Area,0,5,1466,3,3,59.96
12926,Super built-up  Area,0,5,1691,3,2,100
12927,Super built-up  Area,0,3,876,2,2,28.47
12928,Super built-up  Area,0,5,1659,3,1,135
12929,Super built-up  Area,1,3,1270,2,1,105
12930,Super built-up  Area,1,5,1269,2,3,50.75
12931,Super built-up  Area,1,3,1200,3,2,80
12932,Super built-up  Area,1,3,1153,2,2,56.5
12933,Super built-up  Area,1,3,1315,2,2,69.5
12935,Super built-up  Area,1,5,1354,3,1,85.86
12936,Plot  Area,1,6,1344,3,1,130
12937,Super built-up  Area,1,3,1180,2,1,55
12938,Super built-up  Area,0,3,1313,2,2,68
12939,Super built-up  Area,1,3,1100,2,2,50
12943,Super built-up  Area,1,3,890,2,3,37
12944,Super built-up  Area,0,3,1173,2,1,78.2
12945,Super built-up  Area,1,3,1190,2,1,55
12947,Super built-up  Area,0,5,1644,3,3,80.51
12949,Super built-up  Area,1,5,1710,3,2,110
12951,Super built-up  Area,0,5,1662,3,2,155
12952,Super built-up  Area,1,3,1162,2,1,48
12954,Super built-up  Area,1,1,540,1,1,22.5
12955,Super built-up  Area,0,5,1437,3,0,75.885
12958,Super built-up  Area,1,5,1410,2,3,54.99
12959,Plot  Area,1,6,2665,5,3,125
12964,Super built-up  Area,0,5,1810,3,2,97.83
12967,Super built-up  Area,1,5,1328,2,1,56
12969,Super built-up  Area,1,5,1500,2,2,58
12970,Super built-up  Area,1,3,1100,2,2,85
12971,Super built-up  Area,1,5,1360,2,2,73
12974,Super built-up  Area,1,3,1031,2,1,54.48
12975,Super built-up  Area,0,3,850,2,0,38.19
12979,Super built-up  Area,1,3,1200,2,2,46
12980,Super built-up  Area,1,3,1267,3,1,78
12981,Super built-up  Area,1,5,1510,2,3,110
12982,Super built-up  Area,0,3,900,2,1,42
12983,Super built-up  Area,1,5,1457,2,2,105
12984,Super built-up  Area,1,7,3596,4,2,268
12985,Super built-up  Area,0,5,1408,3,2,80
12986,Built-up  Area,1,3,1005,2,2,45
12988,Built-up  Area,1,3,545,1,1,28
12990,Super built-up  Area,0,5,1804,3,0,122
12991,Built-up  Area,1,3,1367,2,0,80
12995,Super built-up  Area,0,5,1720,3,2,128
12996,Built-up  Area,1,3,1107,2,3,44
12997,Super built-up  Area,0,3,1360,2,1,78.19
12999,Super built-up  Area,1,3,1701,2,2,145
13001,Super built-up  Area,1,3,1016,2,1,39.95
13003,Built-up  Area,1,3,900,2,1,45
13004,Super built-up  Area,1,5,1500,3,1,150
13005,Super built-up  Area,1,5,2292,2,1,285
13006,Carpet  Area,1,5,1280,3,1,42
13007,Plot  Area,1,6,1750,4,2,263
13008,Super built-up  Area,1,5,1500,2,1,70
13009,Super built-up  Area,1,5,1500,2,1,64.5
13010,Super built-up  Area,1,3,1245,2,2,59
13012,Super built-up  Area,1,5,1945,3,2,135
13013,Super built-up  Area,1,5,1640,3,3,245
13014,Built-up  Area,1,5,1348,2,2,80.5
13015,Super built-up  Area,1,3,1100,2,2,55
13016,Super built-up  Area,1,5,1616,3,3,40
13017,Super built-up  Area,1,5,1855,3,3,135
13018,Super built-up  Area,1,3,1255,2,2,56.5
13022,Super built-up  Area,1,3,1022,2,1,35
13026,Super built-up  Area,1,3,1020,2,1,40.8
13027,Super built-up  Area,1,7,4395,4,2,242
13028,Built-up  Area,1,3,950,2,1,25
13030,Super built-up  Area,1,5,1936,3,1,131
13032,Super built-up  Area,0,3,1223,2,1,93
13038,Super built-up  Area,1,3,1495,2,1,78
13039,Super built-up  Area,1,5,1500,2,3,82
13040,Super built-up  Area,0,5,1605,3,2,260
13041,Super built-up  Area,1,3,1270,2,2,52
13042,Super built-up  Area,1,3,1081,2,3,60
13043,Super built-up  Area,1,5,1600,2,0,140
13044,Super built-up  Area,0,5,1596,3,1,118
13046,Super built-up  Area,1,5,1557,3,1,70
13048,Super built-up  Area,1,5,1984,4,1,148
13050,Super built-up  Area,0,7,2259,3,2,112
13055,Super built-up  Area,0,5,1310,2,1,37.83
13057,Super built-up  Area,1,5,1600,3,2,260
13058,Super built-up  Area,1,5,1790,3,2,120
13059,Super built-up  Area,1,3,1200,2,0,72.76
13062,Super built-up  Area,1,5,1786,3,2,79.99
13065,Super built-up  Area,0,5,1564,3,1,103
13068,Super built-up  Area,0,5,1365,3,1,53.96
13069,Super built-up  Area,1,3,1115,2,1,50
13070,Super built-up  Area,1,3,1020,2,1,42.48
13071,Super built-up  Area,1,5,1369,2,3,72
13072,Super built-up  Area,0,3,1240,2,2,41
13074,Super built-up  Area,1,3,1418,2,1,62
13078,Built-up  Area,1,3,1290,2,2,70
13081,Super built-up  Area,1,5,1881,3,2,115
13082,Super built-up  Area,1,3,943,2,2,49.5
13084,Super built-up  Area,1,3,1035,2,2,60
13088,Super built-up  Area,1,5,1290,2,2,56.12
13089,Super built-up  Area,1,7,2610,4,2,306
13090,Super built-up  Area,1,5,1576,3,2,58.7
13092,Super built-up  Area,1,7,4000,6,1,440
13093,Super built-up  Area,0,3,1346,2,1,74.03
13094,Super built-up  Area,1,3,1181,2,2,55
13095,Super built-up  Area,1,7,6652,6,1,660
13096,Super built-up  Area,1,3,1307,2,2,59
13102,Super built-up  Area,1,5,1910,3,2,131
13103,Super built-up  Area,1,3,1200,2,2,50
13104,Built-up  Area,0,7,2920,4,3,536
13105,Super built-up  Area,1,3,1349,2,1,98
13106,Super built-up  Area,1,3,1175,2,1,60
13108,Super built-up  Area,0,3,935,2,1,32.72
13109,Super built-up  Area,1,5,1404,2,2,59
13111,Built-up  Area,1,3,1203,2,2,60
13115,Super built-up  Area,0,1,610,1,1,18.5
13117,Plot  Area,1,4,1200,3,2,65
13118,Super built-up  Area,1,3,1200,2,2,45
13119,Plot  Area,1,6,6688,6,1,700
13120,Super built-up  Area,1,5,1830,3,2,95
13121,Super built-up  Area,0,5,1432,2,2,61.11
13122,Built-up  Area,1,5,2300,2,0,70
13123,Super built-up  Area,1,3,1331.95,2,2,69
13125,Super built-up  Area,0,5,1639,3,2,107
13127,Super built-up  Area,1,5,1665,3,2,74.9
13129,Super built-up  Area,0,7,2093,4,2,134
13130,Super built-up  Area,1,5,1450,3,3,60.9
13135,Super built-up  Area,1,5,1486,2,2,65
13136,Built-up  Area,1,5,1425,1,0,54
13137,Super built-up  Area,1,3,1255,2,2,42.54
13138,Built-up  Area,1,3,750,2,1,19.5
13140,Super built-up  Area,0,3,1274,2,1,90
13142,Super built-up  Area,1,5,1350,3,2,80.99
13143,Super built-up  Area,0,3,1100,2,2,64.08
13144,Super built-up  Area,1,5,1760,3,2,139
13147,Super built-up  Area,1,5,1095,2,2,28
13148,Super built-up  Area,1,3,1140,2,2,46
13149,Super built-up  Area,1,5,1530,3,3,64.86
13150,Super built-up  Area,0,5,1724,3,3,140
13153,Super built-up  Area,1,5,1975,3,3,90
13154,Super built-up  Area,0,3,1112,2,1,58
13158,Super built-up  Area,0,1,509,1,1,23
13159,Super built-up  Area,0,5,2265,3,3,159
13162,Built-up  Area,1,3,1010,2,1,41
13163,Built-up  Area,1,3,1150,2,2,45
13165,Built-up  Area,1,5,1850,3,1,98
13166,Built-up  Area,1,3,907,2,1,40
13171,Super built-up  Area,1,7,3596,5,1,251
13173,Super built-up  Area,1,3,1295,2,1,62
13174,Super built-up  Area,1,3,1012,2,1,62
13176,Super built-up  Area,1,3,1010,2,1,32
13177,Super built-up  Area,1,3,1379,2,1,85
13178,Built-up  Area,0,3,1121,2,2,75
13179,Built-up  Area,1,3,1200,2,1,75
13180,Super built-up  Area,1,7,3124,6,3,349
13181,Super built-up  Area,0,3,1246,2,2,47.35
13185,Super built-up  Area,0,3,1355,2,1,73
13186,Super built-up  Area,1,3,1425,2,1,94
13189,Super built-up  Area,0,5,2099,3,2,134
13191,Super built-up  Area,0,5,1520,2,1,69.76
13192,Built-up  Area,1,5,1490,3,0,140
13194,Super built-up  Area,1,3,1291,2,2,72.3
13195,Super built-up  Area,1,3,1339,2,2,67
13196,Super built-up  Area,1,3,1330,2,1,56
13199,Built-up  Area,1,3,1650,1,1,130
13203,Super built-up  Area,1,3,1096,2,2,40
13204,Super built-up  Area,1,3,814,2,1,43.7
13206,Super built-up  Area,1,3,1140,2,2,44
13208,Super built-up  Area,1,7,4000,6,1,370
