CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS
C17550,193.050982,0.875,1337.1,1337.1,0,91.705707,0.875,0.875,0,0.125,1,13,10000,2067.611692
C17551,1243.68657,1,221.72,0,221.72,1324.264801,0.916667,0,0.916667,0.333333,5,26,1700,2268.784133
C17553,135.418099,1,777.16,0,777.16,0,1,0,1,0,0,47,3000,601.471905
C17554,19.587949,0.909091,299.77,0,299.77,0,1,0,1,0,0,16,2700,327.059511
C17555,745.368581,1,153.89,0,153.89,0,0.916667,0,0.916667,0,0,11,1700,500.110264
C17556,274.305611,1,419.88,0,419.88,0,1,0,1,0,0,24,2500,665.834636
C17557,0,0,443.28,0,443.28,0,1,0,1,0,0,12,3000,0
C17558,367.033521,1,567.75,567.75,0,0,0.666667,0.666667,0,0,0,8,600,484.20499
C17559,475.301123,1,415.47,415.47,0,762.195411,0.166667,0.166667,0,0.25,3,2,7000,3965.150992
C17560,1865.271423,1,412,412,0,0,0.166667,0.166667,0,0,0,2,2000,597.104874
C17561,1618.277656,1,3031.28,1616.35,1414.93,0,0.909091,0.909091,0.636364,0,0,52,3200,2513.922495
C17562,36.57785,0.545455,561.48,0,561.48,0,0.5,0,0.416667,0,0,6,3000,891.708605
C17563,443.558578,1,26.09,26.09,0,646.932676,0.083333,0.083333,0,0.5,16,4,1200,1218.866837
C17565,17.905235,0.363636,159,0,159,0,0.166667,0,0.083333,0,0,2,4000,134.532028
C17566,1514.885982,0.909091,928.06,834.3,93.76,0,0.909091,0.727273,0.818182,0,0,31,4500,2797.8913
C17567,63.292505,1,545.38,0,545.38,0,0.916667,0,0.833333,0,0,11,4000,520.936337
C17568,4135.663046,1,0,0,0,3168.34945,0,0,0,0.5,22,0,4500,1360.105727
C17569,129.881716,0.909091,672,0,672,0,0.666667,0,0.666667,0,0,8,1500,775.413322
C17570,228.107524,1,510.32,216.9,293.42,0,1,0.333333,1,0,0,23,5000,552.200643
C17571,277.308988,1,1588.34,500,1088.34,0,0.916667,0.083333,0.916667,0,0,18,2500,1316.907062
C17572,20.920544,0.727273,392.96,0,392.96,0,0.666667,0,0.583333,0,0,8,4000,324.004832
C17573,1462.74666,1,2400.37,2113.74,286.63,0,1,0.666667,1,0,0,34,1700,2893.730422
C17574,328.436912,0.727273,2738.82,2408.82,330,0,0.583333,0.333333,0.333333,0,0,31,1000,2339.534377
C17575,11.772828,0.272727,101,101,0,0,0.166667,0.166667,0,0,0,2,1200,164.865563
C17576,6105.102208,1,248.73,0,248.73,8554.169846,0.083333,0,0.083333,0.75,49,2,9000,1824.639869
C17577,1223.783946,1,135.24,0,135.24,0,1,0,1,0,0,12,1200,328.934771
C17578,659.121167,1,458.5,0,458.5,0,0.916667,0,0.916667,0,0,11,1500,65.156724
C17579,4228.417754,1,11994.71,11994.71,0,496.521561,0.25,0.25,0,0.083333,2,8,13450,508.797444
C17580,384.803407,1,549,291,258,0,0.5,0.083333,0.416667,0,0,9,1000,569.597465
C17581,141.656741,0.181818,1109.83,1109.83,0,379.155222,0.166667,0.166667,0,0.083333,1,3,1200,0
C17582,18.120946,0.5,57,57,0,0,0.166667,0.166667,0,0,0,1,1500,118.438703
C17583,1150.04204,1,1283.45,318.67,964.78,47.044876,1,0.25,0.916667,0.083333,1,27,3500,2430.864396
C17584,158.512412,0.454545,713.64,713.64,0,0,0.083333,0.083333,0,0,0,2,3000,1121.322787
C17585,4925.078801,1,194.6,194.6,0,2746.434556,0.333333,0.333333,0,0.416667,8,4,9000,5149.230429
C17586,61.653547,0.454545,1194.22,0,1194.22,0,0.666667,0,0.666667,0,0,20,3777.777778,1775.371596
C17587,1669.488962,1,0,0,0,254.011804,0,0,0,0.166667,4,0,1800,571.589438
C17588,23.587067,1,837.48,0,837.48,0,1,0,1,0,0,12,3500,775.895535
C17589,61.253237,1,377.86,78,299.86,0,1,0.166667,1,0,0,24,2700,347.206621
C17590,622.55987,1,343.46,221.84,121.62,1898.121821,0.333333,0.333333,0.166667,0.583333,11,13,1500,964.143984
C17591,677.077167,1,119.19,0,119.19,181.735735,0.416667,0,0.416667,0.083333,1,5,700,504.762147
C17593,2.910578,0.727273,56.94,0,56.94,0,0.25,0,0.25,0,0,3,3000,129.412694
C17594,807.555134,0.818182,242.06,0,242.06,0,0.5,0,0.5,0,0,6,1000,1610.237285
C17595,1099.649455,1,0,0,0,72.841356,0,0,0,0.166667,2,0,1200,322.777824
C17596,2369.073061,1,0,0,0,1235.769004,0,0,0,0.2,2,0,3500,3428.646118
C17597,1.941328,0.181818,15.3,0,15.3,0,0.083333,0,0.083333,0,0,1,5000,190.254352
C17598,2365.48995,1,0,0,0,1294.098177,0,0,0,0.666667,17,0,2500,816.5164
C17599,1128.878514,1,129.86,129.86,0,372.192943,0.083333,0.083333,0,0.083333,1,1,4200,767.993781
C17600,806.446131,1,0,0,0,916.64405,0,0,0,0.083333,1,0,3000,504.66084
C17601,25.921726,0.545455,268.92,0,268.92,0,0.5,0,0.416667,0,0,6,1500,458.387948
C17602,531.075085,0.818182,485.73,152.4,333.33,474.10077,0.25,0.083333,0.166667,0.083333,1,3,2500,1657.453579
C17603,1578.053342,1,177.21,0,177.21,0,0.416667,0,0.416667,0,0,5,1400,0
C17604,1371.187284,1,208.76,149,59.76,73.235325,0.25,0.166667,0.166667,0.083333,2,5,1500,447.764231
C17605,484.108869,1,0,0,0,850.784054,0,0,0,0.5,10,0,1000,590.725031
C17606,48.573636,1,258.36,0,258.36,0,1,0,0.833333,0,0,6,1500,197.464636
C17607,709.475496,1,0,0,0,1240.838098,0,0,0,0.25,4,0,1000,1242.9897
C17608,1768.456809,1,449.73,395.05,54.68,0,0.416667,0.333333,0.333333,0,0,10,3000,664.529374
C17609,475.229863,1,126.03,126.03,0,452.857459,0.090909,0.090909,0,0.181818,2,1,1200,476.74593
C17610,75.244732,1,623.3,384.05,239.25,0,1,0.333333,0.833333,0,0,19,4500,579.531266
C17611,18.627266,0.888889,309.26,0,309.26,0,0.888889,0,0.777778,0,0,14,1500,272.654072
C17612,980.922091,1,0,0,0,644.770362,0,0,0,0.333333,5,0,1200,569.660031
C17613,104.311214,0.818182,1270.59,1270.59,0,0,0.583333,0.583333,0,0,0,8,2000,1359.473756
C17614,2383.427985,1,95.08,95.08,0,2437.054164,0.083333,0.083333,0,0.166667,4,3,2500,145.154675
C17615,198.951791,0.25,0,0,0,1365.18629,0,0,0,0.125,1,0,2500,0
C17616,145.47022,1,95,38,57,0,0.25,0.083333,0.166667,0,0,4,1500,175.248349
C17617,43.087983,0.571429,133,133,0,0,0.142857,0.142857,0,0,0,1,3000,189.248952
C17618,1273.498021,1,449.28,0,449.28,0,1,0,1,0,0,12,1200,475.727103
C17619,33.880019,0.909091,3421.12,3008.55,412.57,269.61939,0.916667,0.833333,0.25,0.166667,2,28,3500,3977.215235
C17620,21.881528,1,89.04,89.04,0,0,0.083333,0.083333,0,0,0,1,2500,193.985335
C17621,1223.630962,1,2065.5,628.8,1436.7,0,1,0.166667,1,0,0,46,1500,638.997243
C17622,1441.993476,0.909091,0,0,0,2464.684708,0,0,0,0.333333,5,0,3000,3206.577257
C17623,1070.631288,1,651.91,651.91,0,40.07681,0.416667,0.416667,0,0.083333,1,43,1200,258.767714
C17624,594.268871,0.909091,1036.76,966.8,69.96,0,0.583333,0.416667,0.25,0,0,17,2500,198.237134
C17625,25.715061,0.363636,449.32,449.32,0,0,0.166667,0.166667,0,0,0,4,5000,1086.379588
C17626,1439.410201,1,184.7,184.7,0,0,0.166667,0.166667,0,0,0,2,1500,299.988581
C17628,543.815182,1,0,0,0,45.475577,0,0,0,0.083333,1,0,3000,593.946163
C17629,36.979201,0.181818,0,0,0,4262.120108,0,0,0,0.166667,2,0,2500,22099.47812
C17630,9220.534572,1,1420.31,777.66,642.65,9816.782544,1,0.25,1,0.833333,29,77,12500,4257.372749
C17631,6631.790101,1,74.17,74.17,0,4618.934859,0.090909,0.090909,0,0.454545,10,1,9000,1652.029653
C17632,39.251217,1,1066.62,339.1,727.52,204.615371,0.833333,0.833333,0.916667,0.083333,1,49,3500,1340.881787
C17633,2.02217,0.181818,0,0,0,438.924394,0,0,0,0.090909,1,0,1200,1767.395484
C17634,38.068219,0.727273,799.92,0,799.92,0,1,0,1,0,0,12,2500,553.927866
C17635,578.795795,0.545455,994.12,105,889.12,2578.563752,0.833333,0.166667,0.833333,0.75,31,12,2500,2369.347633
C17636,1325.679991,1,1084.87,687.57,397.3,3330.913556,0.833333,0.333333,0.833333,0.416667,9,16,3000,4135.414563
C17637,743.52828,1,158.95,158.95,0,0,0.375,0.375,0,0,0,3,800,250.349363
C17638,0,0,180.66,54,126.66,0,0.583333,0.083333,0.5,0,0,7,2700,221.27715
C17639,41.789262,1,821.51,501.95,319.56,109.91813,0.833333,0.083333,0.833333,0.083333,1,11,4000,969.030384
C17640,987.110602,1,0,0,0,1139.392895,0,0,0,0.142857,2,0,1200,139.607827
C17641,11.981427,0.727273,187.55,0,187.55,0,0.75,0,0.75,0,0,9,1000,261.920143
C17642,11.316443,0.181818,112.23,112.23,0,0,0.083333,0.083333,0,0,0,1,3000,636.15056
C17643,0,0,300,0,300,0,0.083333,0,0.083333,0,0,1,4000,5228.819138
C17644,523.127544,1,786.94,582.74,204.2,1088.139436,0.25,0.083333,0.083333,0.25,4,3,1000,1603.447936
C17645,650.485202,1,555.2,339,216.2,589.349657,0.583333,0.083333,0.416667,0.083333,1,8,1000,351.575597
C17646,2320.107011,0.888889,2118.42,2118.42,0,3285.570621,0.222222,0.222222,0,0.555556,14,14,5000,922.698832
C17647,106.45347,0.818182,2014.84,874.84,1140,0,0.583333,0.416667,0.166667,0,0,24,3000,2139.733072
C17648,281.112517,0.727273,0,0,0,295.616931,0,0,0,0.166667,3,0,1000,631.473289
C17649,324.055174,1,2075.13,1100,975.13,0,1,0.083333,1,0,0,48,1500,1653.941553
C17650,617.999607,1,387.7,250,137.7,684.8408,0.833333,0.166667,0.75,0.083333,1,13,1200,1723.350971
C17651,2076.211673,1,1057,0,1057,0,0.416667,0,0.333333,0,0,8,2500,696.769705
C17652,63.078242,1,114,0,114,0,0.25,0,0.25,0,0,3,3000,184.582486
C17653,0.14446,0.1,0,0,0,97.038129,0,0,0,0.2,2,0,7000,186.434257
C17654,1012.841277,0.818182,0,0,0,790.832609,0,0,0,0.333333,11,0,1500,2531.648689
C17655,6.526735,0.181818,53.09,53.09,0,0,0.083333,0.083333,0,0,0,1,1000,309.515966
C17656,83.258534,1,41.4,11.9,29.5,0,0.25,0.083333,0.166667,0,0,3,2700,157.225241
C17657,852.530387,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1200,387.594772
C17658,304.249156,0.909091,3127.98,0,3127.98,0,0.833333,0,0.833333,0,0,10,6000,3489.90364
C17659,16.004225,0.636364,159.44,0,159.44,0,0.583333,0,0.583333,0,0,11,2700,276.112744
C17660,1087.784698,1,0,0,0,1562.703953,0,0,0,0.166667,2,0,1500,3093.888643
C17661,3255.151368,1,1771.6,251,1520.6,1279.568823,0.916667,0.166667,0.75,0.25,6,15,9000,4619.793197
C17662,69.336196,0.545455,211.87,211.87,0,0,0.083333,0.083333,0,0,0,1,1400,435.005491
C17663,1433.404387,1,0,0,0,1190.745349,0,0,0,0.25,4,0,2000,993.072444
C17664,3278.506664,0.625,472.51,216.49,256.02,6548.948805,0.5,0.125,0.375,0.25,8,9,7000,1304.846205
C17665,68.624743,1,423.23,243.23,180,0,1,0.111111,0.888889,0,0,10,1000,458.251229
C17666,1562.60448,1,880.22,816.88,63.34,0,0.416667,0.083333,0.333333,0,0,8,2500,459.441845
C17667,412.592491,0.545455,0,0,0,1852.218171,0,0,0,0.25,3,0,2500,3935.004997
C17668,428.598828,1,208,208,0,164.032453,0.25,0.25,0,0.333333,6,4,1200,975.191714
C17669,2071.951442,1,2090.21,0,2090.21,0,1,0,1,0,0,80,2500,1326.995454
C17670,973.560975,1,0,0,0,2061.53302,0,0,0,0.818182,21,0,1700,1789.46975
C17671,624.633263,0.818182,0,0,0,950.85274,0,0,0,0.25,8,0,1000,330.064555
C17672,965.88461,1,1,1,0,561.024098,0.083333,0.083333,0,0.166667,2,1,1200,751.960548
C17673,82.568778,1,471.64,0,471.64,0,0.916667,0,0.916667,0,0,23,1200,554.168419
C17674,383.370294,1,326.74,326.74,0,0,0.25,0.25,0,0,0,3,600,525.776492
C17675,793.855972,1,1478.93,1478.93,0,0,0.333333,0.333333,0,0,0,10,1200,723.959807
C17676,51.199057,1,1319.04,1319.04,0,0,1,1,0,0,0,18,3500,1324.448655
C17677,1488.628126,1,0,0,0,2909.050462,0,0,0,0.363636,24,0,3000,1968.413322
C17678,92.596405,1,720.11,720.11,0,0,0.583333,0.583333,0,0,0,16,1700,535.430352
C17679,382.63138,1,0,0,0,748.78028,0,0,0,0.090909,1,0,1200,566.605747
C17680,402.814647,1,960.09,91.8,868.29,373.408367,1,0.083333,1,0.083333,5,59,500,1127.28667
C17681,1271.172501,0.909091,0,0,0,1865.939841,0,0,0,0.090909,1,0,4000,2099.387435
C17682,124.743322,0.636364,1007.45,0,1007.45,0,0.583333,0,0.583333,0,0,14,2500,1616.540779
C17683,1060.039731,1,340,49,291,0,0.5,0.083333,0.416667,0,0,7,2500,261.761454
C17684,90.084324,1,1098.82,1098.82,0,181.725242,0.583333,0.583333,0,0.083333,1,13,3000,1307.140981
C17685,85.851188,0.636364,0,0,0,499.092982,0,0,0,0.083333,1,0,600,1528.015928
C17686,2115.602918,1,320,0,320,2033.14898,0.833333,0,0.75,0.5,17,10,3000,1260.004919
C17687,193.213122,1,2281.57,905.6,1375.97,0,1,0.916667,0.916667,0,0,45,3000,1782.059904
C17688,82.98006,1,906.78,0,906.78,0,1,0,1,0,0,25,3000,780.205026
C17689,991.773081,1,2020,2020,0,600.188405,0.25,0.25,0,0.333333,4,4,3400,1817.827772
C17690,5482.204366,1,0,0,0,4948.907169,0,0,0,0.5,15,0,9000,1343.176056
C17691,1016.496072,1,64.82,64.82,0,994.182547,0.142857,0.142857,0,0.285714,8,1,1200,74.543258
C17692,205.127197,0.571429,1222.98,1222.98,0,0,0.428571,0.428571,0,0,0,5,3000,1144.83486
C17693,1450.599152,1,2763.84,1434.43,1329.41,0,1,0.714286,0.857143,0,0,98,2000,343.918862
C17694,1405.988009,1,1839,256,1583,1684.658063,1,0.166667,1,0.25,4,27,1800,3603.302652
C17695,424.968492,1,272.28,0,272.28,0,1,0,1,0,0,24,1700,64.658608
C17696,74.4309,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,2500,0
C17697,24.818476,0.909091,390.05,44.9,345.15,0,0.833333,0.083333,0.75,0,0,11,1000,423.338628
C17698,1109.876538,1,0,0,0,645.643747,0,0,0,0.25,7,0,1200,476.97564
C17699,679.421923,1,298.49,298.49,0,152.65779,0.083333,0.083333,0,0.083333,1,4,1000,456.143495
C17700,270.135147,0.909091,958.93,752.9,206.03,0,0.75,0.166667,0.666667,0,0,26,1900,2063.470552
C17701,256.02662,0.909091,2098.56,1798.3,300.26,0,0.909091,0.909091,0.272727,0,0,22,3000,1909.534262
C17702,794.661653,1,329.96,329.96,0,0,0.083333,0.083333,0,0,0,1,2000,703.606
C17703,1644.123638,1,0,0,0,830.132133,0,0,0,0.166667,3,0,2500,333.114672
C17704,28.80071,0.727273,173.02,0,173.02,0,0.5,0,0.5,0,0,6,1000,229.503322
C17705,976.390024,1,785.4,785.4,0,347.15722,0.333333,0.333333,0,0.25,3,6,3500,820.342892
C17706,1005.660131,1,710.03,710.03,0,5001.078448,0.416667,0.416667,0,0.916667,40,8,1500,5679.950642
C17707,700.723718,1,425.18,0,425.18,0,1,0,1,0,0,29,3000,148.581846
C17708,8.27913,0.454545,670,0,670,0,1,0,1,0,0,16,2500,703.772949
C17709,1373.700066,1,267.75,0,267.75,38.898599,0.75,0,0.666667,0.166667,2,9,1500,446.146419
C17710,215.475718,1,670.65,300,370.65,0,1,0.083333,0.916667,0,0,18,3000,366.634123
C17711,108.857699,1,3224.34,3224.34,0,0,1,1,0,0,0,39,1500,2752.565833
C17712,7.215615,0.272727,54.45,54.45,0,0,0.083333,0.083333,0,0,0,1,2000,160.130111
C17713,1736.930299,1,616,0,616,0,0.916667,0,0.916667,0,0,11,1900,803.881382
C17714,242.53001,1,3520,0,3520,0,0.916667,0,0.916667,0,0,11,650,3814.912997
C17715,1372.083399,1,800,0,800,0,0.833333,0,0.833333,0,0,10,1200,1190.700111
C17716,6388.820712,1,5154.75,1622.06,3532.69,0,1,0.5,1,0,0,115,9500,6436.518476
C17717,254.94701,1,2870.83,2655.15,215.68,0,1,0.818182,0.727273,0,0,54,7500,2461.126057
C17718,15.813502,0.636364,120.88,0,120.88,0,0.416667,0,0.416667,0,0,5,5000,258.872386
C17719,77.383767,0.636364,2321.87,1212.87,1109,0,0.583333,0.166667,0.583333,0,0,22,1900,2071.265301
C17720,849.030358,1,345,0,345,101.511988,0.75,0,0.666667,0.083333,1,24,1200,1465.044906
C17721,525.17417,1,91.23,48.9,42.33,0,0.333333,0.083333,0.25,0,0,4,4000,154.939835
C17722,510.953138,1,172.41,172.41,0,0,0.083333,0.083333,0,0,0,4,1200,959.003305
C17723,486.17036,0.545455,0,0,0,1494.441569,0,0,0,0.083333,1,0,1500,2945.61949
C17724,2291.684027,1,4983.93,4065.93,918,0,0.916667,0.75,0.583333,0,0,33,6500,1149.746347
C17726,145.722404,1,529.7,240.2,289.5,38.259988,1,0.333333,1,0.083333,1,26,800,363.368053
C17727,286.814503,1,2016.14,1602.14,414,0,0.666667,0.416667,0.333333,0,0,14,1200,1525.089652
C17728,22.455964,0.272727,185.25,0,185.25,0,0.25,0,0.166667,0,0,3,1000,371.216038
C17729,1108.987965,1,0,0,0,75.070968,0,0,0,0.083333,1,0,1500,1690.172114
C17730,109.473217,1,1251.26,635.79,615.47,0,0.833333,0.25,0.666667,0,0,19,2700,958.931815
C17731,233.092662,1,2613.65,945.45,1668.2,0,1,0.333333,1,0,0,39,6000,2255.232796
C17732,2112.63873,1,0,0,0,584.940187,0,0,0,0.25,5,0,3500,540.088813
C17733,1.097736,0.272727,343.82,0,343.82,169.355104,0.833333,0,0.833333,0.083333,1,10,4000,169.895641
C17734,874.905296,1,484.04,0,484.04,0,1,0,1,0,0,12,1000,873.429792
C17735,844.022439,1,0,0,0,1125.228876,0,0,0,0.166667,3,0,2500,535.604592
C17736,87.034432,0.636364,697.57,0,697.57,0,0.5,0,0.416667,0,0,15,3200,811.903413
C17737,377.56851,1,542.51,542.51,0,0,0.5,0.5,0,0,0,9,1000,567.687367
C17738,2929.582949,1,0,0,0,1319.276782,0,0,0,0.4,11,0,3000,1153.353618
C17739,1101.792789,1,1591.37,1591.37,0,447.953652,0.666667,0.666667,0,0.166667,2,10,3000,699.75547
C17740,623.583624,1,1344.85,1099.72,245.13,0,0.666667,0.5,0.333333,0,0,21,2200,1374.213771
C17741,5.109352,0.181818,0,0,0,78.990599,0,0,0,0.083333,1,0,1000,77.984721
C17742,2696.052766,1,0,0,0,3100.942646,0,0,0,0.75,15,0,3000,815.306343
C17743,1592.102979,1,45.65,45.65,0,1465.069357,0.083333,0.083333,0,0.083333,1,1,5000,529.542832
C17744,14.453345,0.636364,38.65,38.65,0,0,0.083333,0.083333,0,0,0,1,1000,52.685663
C17745,1062.024069,1,0,0,0,402.337729,0,0,0,0.2,3,0,1200,583.53323
C17746,1033.485033,1,137.57,0,137.57,0,0.166667,0,0.166667,0,0,3,1000,423.925626
C17747,803.052704,1,19.75,19.75,0,0,0.083333,0.083333,0,0,0,1,2000,402.155365
C17748,1551.908555,1,416.64,105,311.64,0,1,0.083333,1,0,0,14,2500,539.653696
C17749,936.370785,1,158.45,158.45,0,0,0.25,0.25,0,0,0,3,1700,160.698863
C17750,1420.156349,1,0,0,0,445.913736,0,0,0,0.333333,5,0,1500,661.562552
C17751,14.143579,0.875,175.98,0,175.98,0,0.875,0,0.75,0,0,7,1500,171.928796
C17752,68.10541,0.25,0,0,0,462.554056,0,0,0,0.25,6,0,500,0
C17753,3025.373271,1,202.72,0,202.72,988.076605,0.583333,0,0.583333,0.083333,1,9,4500,3989.645744
C17754,2513.983606,1,0,0,0,6140.025312,0,0,0,0.25,4,0,6000,560.461934
C17755,542.979227,1,1134.96,0,1134.96,2370.439178,1,0,1,0.583333,15,12,1000,2669.005392
C17756,144.436235,0.181818,0,0,0,944.893512,0,0,0,0.083333,1,0,1000,542.036637
C17757,2017.391656,1,12024.37,11224.1,800.27,0,1,1,0.5,0,0,133,8000,11516.39232
C17758,39.469095,0.636364,418.97,0,418.97,0,1,0,1,0,0,30,3000,655.157042
C17759,2579.907754,1,125.51,0,125.51,1377.049309,0.25,0,0.166667,0.416667,10,3,3000,666.355831
C17760,34.703482,1,247.02,0,247.02,0,1,0,1,0,0,18,2500,194.419235
C17761,29.466141,0.545455,149,149,0,0,0.083333,0.083333,0,0,0,1,1000,350.176472
C17762,2764.810135,1,390.52,369.8,20.72,75.74986,0.333333,0.25,0.083333,0.083333,2,6,3000,743.242536
C17763,27.931382,0.5,169.4,0,169.4,0,0.4,0,0.2,0,0,5,1500,116.255235
C17764,2063.9223,0.666667,0,0,0,3858.373703,0,0,0,0.166667,2,0,4000,5696.695114
C17765,1615.724155,1,673.74,484.46,189.28,624.03835,1,0.333333,0.75,0.416667,12,18,2000,785.833719
C17767,348.321822,1,0,0,0,178.138151,0,0,0,0.181818,2,0,500,142.741177
C17768,992.724168,1,527.88,0,527.88,1677.055839,1,0,0.916667,0.166667,2,12,2000,2997.714455
C17769,5.170635,0.545455,367.95,0,367.95,0,0.916667,0,0.916667,0,0,11,1000,400.457139
C17770,1361.815512,1,1309.72,1106.81,202.91,814.086208,0.916667,0.75,0.916667,0.75,9,53,1700,1668.192483
C17771,1186.276559,1,391.67,391.67,0,0,0.5,0.5,0,0,0,8,1200,488.194864
C17772,2966.412112,1,1473.26,0,1473.26,979.388828,1,0,1,0.166667,2,20,3500,1464.911757
C17773,1910.793773,1,2754.09,40,2714.09,0,1,0.083333,1,0,0,122,5000,613.246821
C17774,1175.065336,1,2707.46,2468.96,238.5,323.014918,0.75,0.666667,0.333333,0.166667,2,29,1700,2288.300302
C17776,378.320894,1,315.02,0,315.02,0,1,0,1,0,0,20,1500,206.090316
C17777,1492.443188,1,1777.27,0,1777.27,0,0.916667,0,0.833333,0,0,19,5000,1969.412866
C17778,434.393219,1,343.5,343.5,0,949.910781,0.166667,0.166667,0,0.166667,5,2,1700,504.635307
C17779,11.673388,0.272727,76,76,0,0,0.083333,0.083333,0,0,0,1,4000,447.312571
C17780,1.063114,0.090909,20.74,0,20.74,0,0.166667,0,0.166667,0,0,2,1500,168.489938
C17781,12.169653,1,187.32,0,187.32,0,1,0,1,0,0,12,2000,182.885361
C17782,738.067431,1,752.97,752.97,0,0,0.666667,0.666667,0,0,0,11,2500,1393.051729
C17783,77.285458,1,495,0,495,0,1,0,0.916667,0,0,12,1500,416.913773
C17784,1434.836893,1,413.16,413.16,0,3005.365682,0.416667,0.416667,0,0.166667,6,10,3500,3716.5426
C17785,1247.905033,1,553.67,0,553.67,0,0.916667,0,0.916667,0,0,11,1200,1927.232575
C17786,88.35088,1,697.91,477.91,220,0,1,1,0.416667,0,0,31,5000,646.026876
C17787,252.174753,1,411.01,411.01,0,0,0.833333,0.833333,0,0,0,28,1000,459.467285
C17788,1516.44717,1,0,0,0,2817.911587,0,0,0,0.142857,1,0,6000,4161.937341
C17789,3374.66122,1,0,0,0,1154.99477,0,0,0,0.333333,7,0,4000,913.221146
C17790,1865.008929,1,0,0,0,2087.392116,0,0,0,0.25,3,0,2500,2709.693363
C17791,2413.719637,1,0,0,0,905.709193,0,0,0,0.083333,5,0,2500,626.891685
C17792,411.27629,1,1524.65,1153.52,371.13,0,1,0.583333,1,0,0,51,900,626.104114
C17793,97.281118,0.818182,3091.75,1456.8,1634.95,0,1,0.416667,1,0,0,48,3000,3424.057988
C17794,568.222966,1,140.03,140.03,0,0,0.083333,0.083333,0,0,0,4,1200,203.362743
C17795,2773.411911,1,418.68,0,418.68,2260.076139,1,0,1,0.666667,14,31,3000,2027.44214
C17796,294.720216,1,1880,0,1880,0,1,0,0.833333,0,0,6,1000,1479.018473
C17797,1619.001848,0.363636,0,0,0,4892.793928,0,0,0,0.181818,3,0,5000,368.653175
C17798,197.159684,1,0,0,0,351.023706,0,0,0,0.25,2,0,1000,373.550284
C17799,954.617658,1,0,0,0,808.545456,0,0,0,0.333333,4,0,2000,228.635319
C17800,44.935526,1,401.06,0,401.06,0,0.916667,0,0.916667,0,0,11,1000,441.438423
C17801,28.497217,1,258.91,0,258.91,0,1,0,1,0,0,21,5000,247.067092
C17802,7114.235621,1,1072.24,1000,72.24,2088.213086,0.666667,0.083333,0.583333,0.25,7,9,10000,1837.750949
C17803,1007.440908,1,430.54,0,430.54,687.666124,1,0,1,0.166667,2,21,4000,1526.508633
C17804,2471.904646,1,1590.58,1590.58,0,283.730479,0.583333,0.583333,0,0.166667,2,35,6500,813.995856
C17805,733.100601,0.714286,0,0,0,1588.05231,0,0,0,0.428571,4,0,1500,582.050862
C17806,1159.619047,0.909091,0,0,0,73.699863,0,0,0,0.090909,1,0,1200,192.970203
C17807,1818.933435,1,0,0,0,1566.811923,0,0,0,0.333333,11,0,2000,805.588424
C17808,90.582466,1,809.79,0,809.79,0,1,0,1,0,0,44,2700,766.101615
C17809,1819.444477,1,0,0,0,197.334971,0,0,0,0.333333,4,0,2500,572.900672
C17810,28.832982,0.9,266.58,0,266.58,0,0.9,0,0.8,0,0,18,1500,223.918762
C17811,7.833571,0.181818,92.24,0,92.24,0,0.166667,0,0.166667,0,0,2,1500,484.14452
C17812,433.075331,1,750,0,750,0,1,0,0.916667,0,0,12,1500,719.974026
C17813,45.82108,0.181818,632,0,632,0,0.166667,0,0.166667,0,0,2,4000,3746.417043
C17814,2724.169852,1,49,49,0,189.855977,0.083333,0.083333,0,0.083333,1,1,3000,558.687221
C17815,83.030075,1,2298.89,567.55,1731.34,0,0.916667,0.166667,0.833333,0,0,22,1000,2034.589917
C17816,1008.494418,1,639.7,0,639.7,0,1,0,1,0,0,32,1000,862.819773
C17817,1688.247199,1,1937.64,928.18,1009.46,967.811335,0.818182,0.454545,0.545455,0.454545,16,22,2500,745.063871
C17818,608.300379,1,0,0,0,27.107553,0,0,0,0.083333,1,0,1700,204.950565
C17819,211.865308,0.909091,2505.3,0,2505.3,0,0.833333,0,0.833333,0,0,20,3800,2944.674292
C17820,454.181676,1,1361.65,1361.65,0,0,0.25,0.25,0,0,0,9,4000,1643.948056
C17821,2646.022772,1,1541.13,487,1054.13,1234.504809,0.916667,0.25,0.833333,0.333333,6,17,4000,600.203047
C17822,332.697638,1,1080,555,525,0,0.5,0.083333,0.333333,0,0,6,2000,603.181053
C17823,489.488586,1,215,70,145,732.654518,0.333333,0.166667,0.083333,0.416667,10,5,700,881.801225
C17824,312.197634,0.181818,0,0,0,5104.121726,0,0,0,0.181818,8,0,8000,0
C17825,205.421413,1,1174.98,0,1174.98,0,1,0,0.833333,0,0,6,1000,989.875292
C17826,3300.406797,1,459,170,289,3895.391723,0.666667,0.25,0.416667,0.416667,13,9,5000,1585.23765
